turn,player,score_a,score_b,card_0,card_1,card_2,action,card_drawn,src_0,dst_0,src_1,dst_1
0,0,0,0,capture,swap,move2,-1,None,-1,-1,-1,-1
1,1,1,0,capture,swap,move2,2,move2,2-0,2-2,-1,-1
2,0,1,1,capture,capture,move2,1,capture,3-4,2-2,-1,-1
3,1,4,1,move1,capture,move2,0,move1,3-4,2-4,-1,-1
4,0,4,5,move1,move1,move2,1,move1,2-4,3-4,-1,-1
5,1,4,5,swap,move1,move2,0,swap,2-0,2-1,-1,-1
6,0,4,6,capture,move1,move2,0,capture,2-4,2-1,-1,-1
7,1,7,6,move2,move1,move2,0,move2,2-4,1-4,-1,-1
8,0,7,7,move2,move1,move2,0,move2,1-4,1-2,-1,-1
9,1,7,7,mobilize,move1,move2,0,mobilize,2-4,2-3,-1,-1
10,0,7,8,mobilize,move1,move2,0,mobilize,1-2,0-2,2-1,3-1
11,1,7,8,move1,move1,move2,0,move1,1-0,1-1,3-0,2-0
12,0,7,9,move1,move1,move2,0,move1,3-1,2-1,-1,-1
13,1,7,9,capture,move1,move2,0,capture,1-1,1-0,-1,-1
14,0,7,13,move1,move1,move2,0,move1,2-1,2-0,2-2,-1
