turn,player,score_a,score_b,card_0,card_1,card_2,action,card_drawn,src_0,dst_0,src_1,dst_1
0,0,0,0,capture,swap,move2,-1,None,-1,-1,-1,-1
1,1,0,0,capture,swap,move2,2,move2,1-0,2-1,-1,-1
2,0,0,1,capture,swap,capture,2,capture,2-4,2-2,-1,-1
3,1,3,1,move1,swap,capture,0,move1,2-1,2-2,-1,-1
4,0,3,1,move1,swap,capture,0,move1,2-4,2-3,-1,-1
5,1,6,1,move1,swap,swap,2,swap,2-1,2-3,2-0,-1
6,0,6,1,capture,swap,swap,0,capture,2-4,2-3,-1,-1
7,1,9,1,move2,swap,swap,0,move2,2-1,2-3,2-0,-1
8,0,9,2,move2,swap,swap,0,move2,2-4,2-2,-1,-1
9,1,9,2,mobilize,swap,swap,0,mobilize,3-0,3-1,-1,-1
10,0,9,3,mobilize,mobilize,swap,1,mobilize,3-4,3-1,-1,-1
11,1,9,3,mobilize,mobilize,move1,2,move1,3-4,3-1,-1,-1
12,0,9,4,move1,mobilize,move1,0,move1,1-4,1-3,3-4,3-3
13,1,9,4,capture,mobilize,move1,0,capture,2-0,3-0,-1,-1
14,0,9,8,move1,mobilize,move1,0,move1,2-2,2-1,-1,-1
15,1,9,8,move1,move2,move1,1,move2,1-0,2-0,3-1,2-1
16,0,9,9,capture,move2,move1,0,capture,1-3,2-3,-1,-1
17,1,12,9,mobilize,move2,move1,0,mobilize,2-1,2-2,-1,-1
18,0,12,10,mobilize,move2,move1,0,mobilize,2-3,2-2,1-4,1-3
19,1,12,10,mobilize,move1,move1,1,move1,3-0,3-1,-1,-1
20,0,12,11,mobilize,move2,move1,1,move2,1-3,2-3,-1,-1
21,1,12,11,mobilize,move1,move1,1,move1,2-0,3-0,-1,-1
22,0,12,12,mobilize,swap,move1,1,swap,3-3,3-2,-1,-1
23,1,12,12,mobilize,swap,move1,1,swap,3-0,3-2,-1,-1
24,0,12,13,mobilize,mobilize,move1,1,mobilize,3-0,3-2,-1,-1
25,1,12,13,mobilize,mobilize,move1,2,move1,3-0,2-0,-1,-1
26,0,12,14,mobilize,mobilize,capture,2,capture,3-2,3-3,-1,-1
27,1,15,14,mobilize,mobilize,swap,2,swap,2-1,2-2,-1,-1
28,0,15,15,move2,mobilize,swap,0,move2,1-4,1-3,2-3,2-2
29,1,15,15,swap,mobilize,swap,0,swap,2-0,3-0,-1,-1
30,0,15,16,capture,mobilize,swap,0,capture,3-3,3-1,-1,-1
