turn,player,score_a,score_b,card_0,card_1,card_2,action,card_drawn,src_0,dst_0,src_1,dst_1
0,0,0,0,move2,move1,capture,-1,None,-1,-1,-1,-1
1,1,4,0,move2,move1,capture,0,move2,3-1,3-3,-1,-1
2,0,4,0,move1,move1,capture,0,move1,5-4,6-4,-1,-1
3,1,8,0,swap,move1,capture,0,swap,1-2,1-3,-1,-1
4,0,8,4,mobilize,move1,capture,0,mobilize,3-5,3-3,-1,-1
5,1,9,4,mobilize,move1,capture,2,capture,1-3,1-4,-1,-1
6,0,9,8,mobilize,swap,capture,1,swap,5-4,5-5,-1,-1
7,1,13,8,mobilize,swap,capture,1,swap,5-2,3-3,-1,-1
8,0,13,8,move2,swap,capture,0,move2,5-2,5-1,6-4,5-4
9,1,17,8,swap,swap,capture,0,swap,3-5,3-4,-1,-1
10,0,17,12,mobilize,swap,capture,0,mobilize,5-4,3-3,-1,-1
11,1,18,12,mobilize,swap,capture,2,capture,5-4,5-5,-1,-1
12,0,18,16,move1,swap,capture,0,move1,5-1,5-2,3-5,3-6
13,1,19,16,move1,swap,move1,2,move1,3-4,3-3,-1,-1
14,0,19,16,mobilize,swap,move1,0,mobilize,5-2,5-1,-1,-1
15,1,23,16,capture,swap,move1,0,capture,3-4,3-3,5-4,5-3
16,0,23,17,mobilize,swap,move1,0,mobilize,3-5,3-3,3-6,-1
17,1,23,17,move2,swap,move1,0,move2,3-1,3-0,1-3,2-3
18,0,23,17,move1,swap,move1,0,move1,3-5,3-4,-1,-1
19,1,27,17,mobilize,swap,move1,0,mobilize,2-3,3-3,-1,-1
20,0,27,17,mobilize,swap,move1,2,move1,3-6,3-5,-1,-1
21,1,31,17,mobilize,move1,move1,1,move1,5-3,3-4,-1,-1
22,0,31,17,capture,move1,move1,0,capture,5-1,4-1,3-5,4-5
23,1,35,17,capture,move2,move1,1,move2,3-0,3-1,-1,-1
24,0,35,17,capture,move1,move1,1,move1,5-3,4-2,-1,-1
25,1,40,17,move2,move1,move1,0,move2,3-1,4-1,-1,-1
