turn,player,score_a,score_b,card_0,card_1,card_2,action,card_drawn,src_0,dst_0,src_1,dst_1
0,0,0,0,capture,swap,move2,-1,None,-1,-1,-1,-1
1,1,4,0,capture,swap,move2,2,move2,3-1,3-3,-1,-1
2,0,4,4,capture,capture,move2,1,capture,1-4,3-3,-1,-1
3,1,4,4,capture,capture,move1,2,move1,5-2,3-2,-1,-1
4,0,4,11,capture,move1,move1,1,move1,3-3,3-2,-1,-1
5,1,4,11,capture,swap,move1,1,swap,3-1,3-2,-1,-1
6,0,4,15,capture,capture,move1,1,capture,3-5,3-2,-1,-1
7,1,4,15,capture,capture,move2,2,move2,3-5,2-5,-1,-1
8,0,4,19,capture,capture,move2,2,move2,3-2,4-2,-1,-1
9,1,4,19,capture,capture,mobilize,2,mobilize,2-5,2-4,-1,-1
10,0,4,23,capture,capture,mobilize,2,mobilize,4-2,4-3,5-4,5-3
11,1,4,23,capture,capture,move1,2,move1,1-4,1-3,2-4,2-3
12,0,4,30,move1,capture,move1,0,move1,3-3,2-3,-1,-1
13,1,4,30,capture,capture,move1,0,capture,3-1,3-2,-1,-1
14,0,4,37,capture,move1,move1,1,move1,3-3,3-2,-1,-1
15,1,4,37,capture,move2,move1,1,move2,3-1,3-2,-1,-1
16,0,4,44,capture,move2,move1,0,capture,3-3,3-2,-1,-1
