turn,player,score_a,score_b,card_0,card_1,card_2,action,card_drawn,src_0,dst_0,src_1,dst_1
0,0,0,0,move1,capture,mobilize,-1,None,-1,-1,-1,-1
1,1,0,0,mobilize,capture,mobilize,0,mobilize,3-0,3-1,-1,-1
2,0,0,0,mobilize,capture,move1,2,move1,2-6,2-5,4-6,4-5
3,1,0,0,swap,capture,move1,0,swap,2-0,2-1,3-1,3-2
4,0,0,0,swap,capture,move1,2,move1,2-5,3-5,-1,-1
5,1,3,0,swap,capture,move1,2,move1,3-2,3-3,-1,-1
6,0,3,3,swap,mobilize,move1,1,mobilize,3-5,3-3,3-6,-1
7,1,3,3,swap,mobilize,move1,1,mobilize,2-1,2-2,2-0,1-0
8,0,3,3,swap,mobilize,capture,2,capture,3-6,4-6,-1,-1
9,1,3,3,swap,capture,capture,1,capture,2-2,1-2,1-0,1-1
10,0,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
11,1,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
12,0,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
13,1,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
14,0,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
15,1,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
16,0,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
17,1,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
18,0,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
19,1,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
20,0,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
21,1,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
22,0,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
23,1,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
24,0,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
25,1,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
26,0,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
27,1,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
28,0,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
29,1,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
30,0,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
31,1,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
32,0,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
33,1,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
34,0,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
35,1,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
36,0,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
37,1,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
38,0,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
39,1,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
40,0,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
41,1,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
42,0,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
43,1,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
44,0,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
45,1,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
46,0,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
47,1,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
48,0,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
49,1,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
50,0,3,3,swap,capture,capture,-1,None,-1,-1,-1,-1
