turn,player,score_a,score_b,card_0,card_1,card_2,action,card_drawn,src_0,dst_0,src_1,dst_1
0,0,0,0,move1,capture,mobilize,-1,None,-1,-1,-1,-1
1,1,0,0,move1,capture,mobilize,2,mobilize,3-1,3-2,1-2,2-2
2,0,0,0,move1,capture,mobilize,0,move1,3-5,3-4,-1,-1
3,1,4,0,move1,capture,swap,2,swap,3-2,3-3,5-2,4-2
4,0,4,3,move1,move1,swap,1,move1,3-4,3-3,-1,-1
5,1,4,3,move1,move1,swap,0,move1,2-2,3-2,-1,-1
6,0,4,7,mobilize,move1,swap,0,mobilize,3-4,3-3,-1,-1
7,1,8,7,mobilize,move1,mobilize,2,mobilize,3-1,3-3,-1,-1
8,0,8,7,capture,move1,mobilize,0,capture,3-1,3-0,5-4,5-3
9,1,15,7,capture,move1,mobilize,0,capture,3-2,3-0,3-3,-1
10,0,15,7,capture,move2,mobilize,1,move2,3-5,3-4,-1,-1
11,1,22,7,mobilize,move2,mobilize,0,mobilize,3-3,3-4,-1,-1
12,0,22,7,move2,move2,mobilize,0,move2,3-5,3-4,5-3,5-2
13,1,26,7,move2,move2,mobilize,0,move2,4-2,3-1,-1,-1
14,0,26,7,capture,move2,mobilize,0,capture,3-4,2-3,-1,-1
15,1,33,7,swap,move2,mobilize,0,swap,3-3,2-3,-1,-1
16,0,33,11,move1,move2,mobilize,0,move1,1-4,3-3,-1,-1
17,1,33,11,move1,move2,mobilize,1,move2,1-4,2-3,-1,-1
18,0,33,15,move1,move2,move2,2,move2,3-5,3-4,5-2,4-2
19,1,33,15,move1,capture,move2,1,capture,2-3,2-2,-1,-1
20,0,33,22,move1,move1,move2,1,move1,4-2,3-2,-1,-1
21,1,33,22,move2,move1,move2,0,move2,3-1,3-2,-1,-1
22,0,33,26,swap,move1,move2,0,swap,4-2,4-3,-1,-1
23,1,37,26,move1,move1,move2,0,move1,2-2,3-3,-1,-1
24,0,37,26,move1,move1,move2,0,move1,3-4,3-5,-1,-1
25,1,41,26,move1,move1,swap,2,swap,1-2,2-3,-1,-1
