turn,player,score_a,score_b,card_0,card_1,card_2,action,card_drawn,src_0,dst_0,src_1,dst_1
0,0,0,0,move1,mobilize,move2,-1,None,-1,-1,-1,-1
1,1,2,0,move1,mobilize,mobilize,2,mobilize,3-1,3-3,-1,-1
2,0,2,0,move1,mobilize,mobilize,0,move1,3-5,3-4,-1,-1
3,1,4,0,move1,move1,mobilize,1,move1,1-2,2-2,5-2,4-2
4,0,4,0,move1,move1,mobilize,0,move1,5-4,5-3,-1,-1
5,1,6,0,move1,move1,capture,2,capture,2-2,2-3,4-2,4-3
6,0,6,1,move1,move1,capture,2,capture,5-3,4-3,-1,-1
7,1,9,1,move1,move1,mobilize,2,mobilize,3-3,3-4,-1,-1
8,0,9,2,move1,move1,capture,2,capture,3-5,3-4,5-3,6-3
9,1,12,2,move1,move1,swap,2,swap,3-3,3-4,-1,-1
10,0,12,5,move1,move1,move1,2,move1,3-5,3-3,-1,-1
11,1,12,5,move1,move1,move1,0,move1,3-5,3-4,-1,-1
12,0,12,8,capture,move1,move1,0,capture,1-4,1-3,-1,-1
13,1,13,8,move1,move1,move1,0,move1,3-4,3-3,-1,-1
14,0,13,10,move2,move1,move1,0,move2,1-3,0-3,-1,-1
15,1,15,10,capture,move1,move1,0,capture,3-1,3-3,-1,-1
16,0,15,13,move2,move1,move1,0,move2,3-5,3-4,-1,-1
17,1,17,13,swap,move1,move1,0,swap,3-1,2-2,-1,-1
18,0,17,17,mobilize,move1,move1,0,mobilize,3-5,3-3,-1,-1
19,1,17,17,mobilize,mobilize,move1,1,mobilize,2-3,2-4,-1,-1
20,0,17,20,mobilize,mobilize,move2,2,move2,0-3,1-3,-1,-1
21,1,17,20,move1,mobilize,move2,0,move1,2-2,2-3,3-5,2-5
22,0,17,24,move2,mobilize,move2,0,move2,1-3,0-3,-1,-1
23,1,17,24,swap,mobilize,move2,0,swap,2-5,1-4,-1,-1
24,0,17,27,move2,mobilize,move2,0,move2,0-3,2-3,-1,-1
25,1,18,27,swap,mobilize,move2,0,swap,1-4,1-3,-1,-1
26,0,18,30,mobilize,mobilize,move2,0,mobilize,2-3,1-3,-1,-1
27,1,19,30,mobilize,mobilize,move2,2,move2,2-4,1-4,-1,-1
28,0,19,33,mobilize,mobilize,move1,2,move1,1-3,2-2,-1,-1
29,1,20,33,mobilize,mobilize,capture,2,capture,1-4,1-3,-1,-1
30,0,20,37,mobilize,mobilize,swap,2,swap,3-3,2-3,-1,-1
31,1,23,37,mobilize,mobilize,mobilize,2,mobilize,3-1,3-3,-1,-1
32,0,23,38,swap,mobilize,mobilize,0,swap,3-1,3-2,2-2,1-2
33,1,26,38,mobilize,mobilize,mobilize,0,mobilize,1-3,1-2,-1,-1
34,0,26,39,swap,mobilize,mobilize,0,swap,3-2,2-2,1-3,2-3
35,1,29,39,move1,mobilize,mobilize,0,move1,1-2,2-3,-1,-1
36,0,29,40,move1,mobilize,mobilize,0,move1,1-2,1-3,-1,-1
