turn,player,score_a,score_b,card_0,card_1,card_2,action,card_drawn,src_0,dst_0,src_1,dst_1
0,0,0,0,move1,capture,mobilize,-1,None,-1,-1,-1,-1
1,1,0,0,mobilize,capture,mobilize,0,mobilize,3-0,3-1,-1,-1
2,0,0,0,mobilize,capture,move1,2,move1,2-6,2-5,3-6,3-5
3,1,0,0,swap,capture,move1,0,swap,2-0,2-1,4-0,3-0
4,0,0,0,swap,capture,move1,2,move1,3-5,4-5,-1,-1
5,1,0,0,swap,capture,move1,2,move1,2-1,2-0,-1,-1
6,0,0,0,swap,capture,mobilize,2,mobilize,4-6,5-6,-1,-1
7,1,0,0,swap,capture,mobilize,2,mobilize,2-0,2-1,3-1,3-2
8,0,0,0,swap,capture,capture,2,capture,2-5,2-4,4-5,4-6
9,1,0,0,capture,capture,capture,0,capture,2-1,2-4,-1,-1
10,0,0,0,capture,capture,capture,-1,None,-1,-1,-1,-1
11,1,0,0,move2,mobilize,move2,-1,None,-1,-1,-1,-1
12,0,0,0,move2,mobilize,move2,2,move2,5-6,5-5,-1,-1
13,1,3,0,move2,capture,move2,1,capture,3-2,3-3,3-0,3-1
14,0,3,0,move2,capture,swap,2,swap,2-1,3-0,-1,-1
15,1,9,0,move2,move1,swap,1,move1,3-1,3-0,-1,-1
16,0,9,0,move2,move1,swap,0,move2,5-5,6-5,-1,-1
17,1,13,0,move2,move1,swap,0,move2,2-4,1-3,-1,-1
