turn,player,score_a,score_b,card_0,card_1,card_2,action,card_drawn,src_0,dst_0,src_1,dst_1
0,0,0,0,move1,mobilize,move2,-1,None,-1,-1,-1,-1
1,1,4,0,move1,mobilize,mobilize,2,mobilize,3-1,3-3,-1,-1
2,0,4,0,move1,mobilize,mobilize,0,move1,3-5,3-4,-1,-1
3,1,8,0,move1,move1,mobilize,1,move1,1-2,2-2,5-2,4-2
4,0,8,0,move1,move1,mobilize,0,move1,5-4,5-3,-1,-1
5,1,12,0,move1,move1,capture,2,capture,2-2,2-3,4-2,3-2
6,0,12,3,move1,move1,capture,2,capture,3-4,3-3,-1,-1
7,1,16,3,mobilize,move1,capture,0,mobilize,2-3,3-3,-1,-1
8,0,16,6,mobilize,move1,capture,2,capture,3-4,3-3,-1,-1
9,1,20,6,swap,move1,capture,0,swap,1-2,1-3,3-2,3-3
10,0,20,9,swap,move1,move1,2,move1,1-4,1-3,-1,-1
11,1,24,9,move1,move1,move1,0,move1,3-1,3-4,-1,-1
12,0,24,9,capture,move1,move1,0,capture,3-1,3-2,-1,-1
13,1,31,9,move1,move1,move1,0,move1,3-3,3-2,-1,-1
14,0,31,9,move2,move1,move1,0,move2,5-3,4-3,-1,-1
15,1,35,9,capture,move1,move1,0,capture,1-2,2-3,-1,-1
16,0,35,12,move2,move1,move1,0,move2,3-5,3-4,-1,-1
17,1,39,12,swap,move1,move1,0,swap,2-3,3-2,-1,-1
18,0,39,16,mobilize,move1,move1,0,mobilize,1-4,3-3,-1,-1
19,1,39,16,mobilize,mobilize,move1,1,mobilize,1-4,2-4,-1,-1
20,0,39,20,move2,mobilize,move1,0,move2,3-5,3-4,4-3,4-4
21,1,39,20,move2,mobilize,move1,2,move1,2-4,2-3,-1,-1
22,0,39,24,move2,mobilize,move1,0,move2,4-4,3-5,-1,-1
23,1,39,24,move2,swap,move1,1,swap,3-1,2-1,3-2,2-2
24,0,39,28,move2,move2,move1,1,move2,3-5,2-3,-1,-1
25,1,39,28,swap,move2,move1,0,swap,3-5,2-4,-1,-1
26,0,39,32,mobilize,move2,move1,0,mobilize,3-4,2-2,-1,-1
27,1,39,32,mobilize,move2,move1,1,move2,2-1,3-2,-1,-1
28,0,39,36,mobilize,move1,move1,1,move1,2-2,1-3,-1,-1
29,1,39,36,mobilize,capture,move1,1,capture,3-2,2-2,-1,-1
30,0,39,43,mobilize,swap,move1,1,swap,2-3,2-4,-1,-1
