turn,player,score_a,score_b,card_0,card_1,card_2,action,card_drawn,src_0,dst_0,src_1,dst_1
0,0,0,0,move1,mobilize,move2,-1,None,-1,-1,-1,-1
1,1,0,0,move1,mobilize,mobilize,2,mobilize,1-0,2-1,-1,-1
2,0,0,0,move1,mobilize,mobilize,0,move1,2-4,2-3,-1,-1
3,1,0,0,move1,mobilize,mobilize,0,move1,3-0,3-1,-1,-1
4,0,0,1,move1,move1,mobilize,1,move1,1-4,2-4,2-3,2-2
5,1,0,1,capture,move1,mobilize,0,capture,3-1,3-0,-1,-1
6,0,0,5,capture,move1,mobilize,0,capture,2-2,2-1,-1,-1
7,1,0,5,capture,move1,mobilize,2,mobilize,1-0,1-1,3-0,3-1
8,0,0,6,capture,move1,capture,2,capture,2-4,2-3,3-4,3-3
9,1,0,6,capture,swap,capture,1,swap,3-1,2-1,-1,-1
10,0,0,10,move1,swap,capture,0,move1,2-2,2-1,-1,-1
11,1,0,10,move1,move1,capture,1,move1,2-0,2-3,-1,-1
12,0,0,14,move1,move1,capture,2,capture,2-0,1-0,-1,-1
13,1,3,14,move1,move1,move1,2,move1,1-0,2-0,-1,-1
14,0,3,15,move2,move1,move1,0,move2,1-4,2-4,-1,-1
15,1,3,15,capture,move1,move1,0,capture,2-3,1-2,-1,-1
16,0,3,19,move2,move1,move1,0,move2,2-2,1-2,-1,-1
17,1,3,19,swap,move1,move1,0,swap,1-1,2-1,-1,-1
18,0,3,20,mobilize,move1,move1,0,mobilize,2-4,2-1,-1,-1
