turn,player,score_a,score_b,card_0,card_1,card_2,action,card_drawn,src_0,dst_0,src_1,dst_1
0,0,0,0,capture,swap,move2,-1,None,-1,-1,-1,-1
1,1,0,0,capture,swap,move2,2,move2,2-0,3-1,-1,-1
2,0,0,0,capture,swap,capture,2,capture,3-6,3-4,-1,-1
3,1,3,0,move1,swap,capture,0,move1,3-1,3-4,3-0,-1
4,0,3,0,move1,swap,capture,0,move1,3-6,3-5,-1,-1
5,1,3,0,swap,swap,capture,0,swap,4-0,4-1,-1,-1
6,0,3,0,swap,swap,capture,-1,None,-1,-1,-1,-1
7,1,3,0,capture,move2,move2,-1,None,-1,-1,-1,-1
8,0,3,3,capture,mobilize,move2,1,mobilize,3-5,3-3,-1,-1
9,1,6,3,mobilize,mobilize,move2,0,mobilize,3-1,3-3,3-0,-1
10,0,6,3,mobilize,mobilize,move1,2,move1,3-6,3-4,-1,-1
11,1,6,3,mobilize,move1,move1,1,move1,3-1,3-2,4-1,4-2
12,0,6,6,capture,move1,move1,0,capture,2-6,3-6,3-4,3-3
13,1,9,6,move1,move1,move1,0,move1,3-2,3-3,-1,-1
14,0,9,6,move2,move1,move1,0,move2,3-6,3-5,-1,-1
15,1,12,6,move2,move1,capture,2,capture,3-2,3-3,-1,-1
16,0,12,6,mobilize,move1,capture,0,mobilize,3-5,3-4,-1,-1
17,1,15,6,mobilize,move1,capture,0,mobilize,3-0,3-1,4-2,3-2
18,0,15,9,mobilize,move1,move1,2,move1,3-4,3-3,-1,-1
19,1,18,9,move2,move1,move1,0,move2,3-1,3-0,3-2,3-3
20,0,18,9,move1,move1,move1,0,move1,3-4,1-4,-1,-1
21,1,21,9,move1,move1,swap,2,swap,3-0,4-0,-1,-1
22,0,21,12,move1,move1,swap,2,swap,1-4,3-3,-1,-1
23,1,24,12,move1,move1,mobilize,2,mobilize,1-4,3-3,-1,-1
24,0,24,13,move1,move1,move1,2,move1,1-4,1-3,2-6,3-6
25,1,27,13,move1,move1,move1,1,move1,2-0,1-0,-1,-1
26,0,27,14,capture,move1,move1,0,capture,4-6,4-5,-1,-1
27,1,30,14,capture,move1,move2,2,move2,4-0,4-1,-1,-1
28,0,30,15,capture,swap,move2,1,swap,4-5,3-5,-1,-1
29,1,34,15,capture,capture,move2,1,capture,1-0,1-3,-1,-1
30,0,34,18,move1,capture,move2,0,move1,3-5,3-3,3-6,-1
31,1,35,18,move1,capture,mobilize,2,mobilize,4-1,3-1,-1,-1
32,0,35,21,move1,mobilize,mobilize,1,mobilize,1-0,2-0,-1,-1
33,1,36,21,move1,mobilize,move2,2,move2,3-1,3-0,2-0,2-1
34,0,36,24,move1,mobilize,swap,2,swap,3-5,3-3,-1,-1
35,1,40,24,move1,mobilize,move1,2,move1,3-0,3-3,-1,-1
