turn,player,score_a,score_b,card_0,card_1,card_2,action,card_drawn,src_0,dst_0,src_1,dst_1
0,0,0,0,move1,mobilize,move2,-1,None,-1,-1,-1,-1
1,1,0,0,move1,mobilize,capture,2,capture,1-0,2-1,-1,-1
2,0,0,0,move1,mobilize,capture,0,move1,2-4,2-3,-1,-1
3,1,3,0,move1,mobilize,move1,2,move1,2-1,2-3,2-0,-1
4,0,3,0,move2,mobilize,move1,0,move2,2-4,2-3,-1,-1
5,1,3,0,move2,mobilize,swap,2,swap,3-0,3-1,-1,-1
6,0,3,0,move2,swap,swap,1,swap,1-4,1-3,3-4,2-4
7,1,3,0,move2,capture,swap,1,capture,3-1,2-3,-1,-1
8,0,3,3,move2,swap,swap,1,swap,3-1,2-1,-1,-1
9,1,3,3,swap,swap,swap,0,swap,2-3,2-1,-1,-1
10,0,3,3,move1,swap,swap,0,move1,1-3,2-1,-1,-1
11,1,3,3,move1,move1,swap,1,move1,1-3,2-1,-1,-1
12,0,3,3,move1,move1,swap,2,swap,2-4,2-1,-1,-1
13,1,3,3,move1,move1,move2,2,move2,2-4,2-1,-1,-1
14,0,3,3,mobilize,move1,move2,0,mobilize,2-4,1-4,-1,-1
15,1,3,3,mobilize,move1,swap,2,swap,1-0,1-1,-1,-1
16,0,3,3,mobilize,move1,move2,2,move2,1-4,1-1,-1,-1
17,1,4,3,swap,move1,move2,0,swap,1-4,2-4,2-1,2-2
18,0,4,3,swap,capture,move2,1,capture,1-3,1-2,-1,-1
19,1,8,3,swap,capture,move2,1,capture,2-2,1-2,-1,-1
20,0,8,6,swap,move2,move2,1,move2,1-4,2-4,-1,-1
21,1,9,6,move1,move2,move2,0,move1,1-0,1-1,-1,-1
22,0,9,6,move1,mobilize,move2,1,mobilize,1-4,1-2,-1,-1
23,1,10,6,move1,mobilize,swap,2,swap,2-0,2-1,-1,-1
24,0,10,6,move1,mobilize,mobilize,2,mobilize,1-0,1-1,-1,-1
25,1,11,6,swap,mobilize,mobilize,0,swap,1-0,2-0,-1,-1
26,0,11,6,move1,mobilize,mobilize,0,move1,3-1,2-1,-1,-1
27,1,12,6,move1,move1,mobilize,1,move1,2-0,3-0,3-1,3-2
28,0,12,6,move1,move1,mobilize,0,move1,1-2,1-3,-1,-1
29,1,13,6,mobilize,move1,mobilize,0,mobilize,3-0,3-1,-1,-1
30,0,13,6,mobilize,swap,mobilize,1,swap,1-3,1-2,-1,-1
31,1,14,6,mobilize,capture,mobilize,1,capture,3-1,2-1,-1,-1
32,0,14,9,mobilize,swap,mobilize,1,swap,3-1,2-1,-1,-1
33,1,15,9,mobilize,capture,mobilize,1,capture,1-0,1-1,-1,-1
34,0,15,12,mobilize,swap,mobilize,1,swap,3-1,3-2,-1,-1
35,1,15,12,mobilize,move2,mobilize,1,move2,2-2,1-2,-1,-1
36,0,15,13,mobilize,move1,mobilize,1,move1,3-1,2-1,-1,-1
37,1,15,13,mobilize,move2,mobilize,1,move2,1-2,1-3,-1,-1
38,0,15,14,mobilize,capture,mobilize,1,capture,1-0,0-1,-1,-1
39,1,18,14,mobilize,swap,mobilize,1,swap,1-1,2-1,-1,-1
40,0,18,14,mobilize,move2,mobilize,1,move2,2-2,1-1,-1,-1
41,1,19,14,move2,move2,mobilize,0,move2,2-0,2-1,1-3,1-2
42,0,19,14,mobilize,move2,mobilize,0,mobilize,1-4,1-3,-1,-1
43,1,20,14,mobilize,move2,mobilize,1,move2,2-1,3-2,-1,-1
44,0,20,14,mobilize,swap,mobilize,1,swap,0-1,1-0,-1,-1
45,1,21,14,mobilize,move1,mobilize,1,move1,3-2,1-1,-1,-1
46,0,21,14,swap,move1,mobilize,0,swap,3-2,3-3,1-3,2-3
47,1,21,14,swap,move1,mobilize,0,swap,2-2,2-3,-1,-1
48,0,21,14,capture,move1,mobilize,0,capture,2-2,1-2,-1,-1
49,1,25,14,swap,move1,mobilize,0,swap,1-1,1-2,-1,-1
50,0,25,14,move1,move1,mobilize,0,move1,1-4,2-3,-1,-1
