turn,player,score_a,score_b,card_0,card_1,card_2,action,card_drawn,src_0,dst_0,src_1,dst_1
0,0,0,0,move1,capture,mobilize,-1,None,-1,-1,-1,-1
1,1,0,0,mobilize,capture,mobilize,0,mobilize,3-1,3-2,-1,-1
2,0,0,0,move1,capture,mobilize,0,move1,3-5,3-6,1-4,1-5
3,1,4,0,move1,capture,swap,2,swap,3-2,3-3,1-2,1-3
4,0,4,4,move1,capture,move1,2,move1,5-4,3-3,-1,-1
5,1,4,4,move1,capture,move1,0,move1,1-3,2-3,-1,-1
6,0,4,8,move1,capture,mobilize,2,mobilize,3-6,4-6,-1,-1
7,1,7,8,move1,mobilize,mobilize,1,mobilize,2-3,3-3,-1,-1
8,0,7,8,move1,capture,mobilize,1,capture,3-5,3-4,1-5,2-5
9,1,11,8,move1,capture,capture,2,capture,5-4,5-3,2-3,3-3
10,0,11,11,move1,capture,move2,2,move2,3-4,3-3,-1,-1
11,1,15,11,move1,capture,mobilize,2,mobilize,3-1,3-3,-1,-1
12,0,15,11,move1,capture,move2,2,move2,4-6,3-6,2-5,3-5
13,1,22,11,move1,move2,move2,1,move2,3-3,3-4,-1,-1
14,0,22,11,move1,capture,move2,1,capture,3-5,1-5,-1,-1
15,1,29,11,move1,swap,move2,1,swap,5-3,5-4,-1,-1
16,0,29,15,move1,move1,move2,1,move1,3-5,3-3,-1,-1
17,1,29,15,move2,move1,move2,0,move2,5-3,4-3,-1,-1
18,0,29,19,move2,move1,move2,2,move2,3-6,4-6,-1,-1
19,1,29,19,capture,move1,move2,0,capture,4-3,3-2,-1,-1
20,0,29,26,move1,move1,move2,0,move1,3-3,3-2,-1,-1
21,1,29,26,move2,move1,move2,0,move2,3-1,3-2,-1,-1
22,0,29,30,move2,move1,swap,2,swap,4-6,5-5,-1,-1
23,1,33,30,move2,move1,move1,2,move1,5-2,3-3,-1,-1
24,0,33,30,move2,move1,move1,1,move1,5-5,4-5,-1,-1
25,1,37,30,swap,move1,move1,0,swap,3-5,3-4,-1,-1
26,0,37,34,swap,move1,move1,0,swap,5-2,3-3,-1,-1
27,1,41,34,mobilize,move1,move1,0,mobilize,5-2,3-3,-1,-1
28,0,41,34,capture,move1,move1,0,capture,4-5,4-4,1-5,0-5
29,1,48,34,move1,move1,move1,0,move1,3-4,4-4,-1,-1
30,0,48,34,move1,move1,move1,0,move1,0-5,0-4,-1,-1
31,1,52,34,capture,move1,move1,0,capture,3-2,3-1,-1,-1
32,0,52,34,capture,swap,move1,1,swap,3-5,3-6,-1,-1
33,1,59,34,move2,swap,move1,0,move2,3-4,3-6,3-3,-1
34,0,59,38,move2,swap,move1,1,swap,3-5,3-3,-1,-1
35,1,63,38,move2,capture,move1,1,capture,3-1,3-3,-1,-1
36,0,63,38,mobilize,capture,move1,0,mobilize,0-4,0-3,-1,-1
37,1,70,38,mobilize,mobilize,move1,1,mobilize,3-3,3-1,3-4,-1
38,0,70,38,move1,mobilize,move1,0,move1,5-4,6-4,5-2,5-3
39,1,74,38,mobilize,mobilize,move1,0,mobilize,3-4,2-4,-1,-1
40,0,74,38,mobilize,swap,move1,1,swap,6-4,6-5,0-3,1-3
41,1,78,38,capture,swap,move1,0,capture,2-4,2-3,3-5,3-4
42,0,78,42,capture,move1,move1,1,move1,5-3,3-3,-1,-1
43,1,81,42,move2,move1,move1,0,move2,2-3,1-3,-1,-1
44,0,81,46,mobilize,move1,move1,0,mobilize,6-5,5-4,-1,-1
45,1,81,46,move2,move1,move1,0,move2,5-3,5-2,2-3,2-2
46,0,81,50,move2,move1,move2,2,move2,5-4,5-3,-1,-1
47,1,81,50,move1,move1,move2,0,move1,5-2,5-1,-1,-1
48,0,81,54,move1,move1,move1,2,move1,3-5,4-4,-1,-1
49,1,81,54,move2,move1,move1,0,move2,5-1,5-0,-1,-1
50,0,81,58,capture,move1,move1,0,capture,4-4,4-3,-1,-1
