turn,player,score_a,score_b,card_0,card_1,card_2,action,card_drawn,src_0,dst_0,src_1,dst_1
0,0,0,0,move1,capture,mobilize,-1,None,-1,-1,-1,-1
1,1,0,0,mobilize,capture,mobilize,0,mobilize,4-0,4-1,-1,-1
2,0,0,0,move1,capture,mobilize,0,move1,3-6,3-5,4-6,5-6
3,1,0,0,move1,capture,swap,2,swap,2-0,2-1,3-0,4-0
4,0,0,0,move1,capture,swap,0,move1,5-6,5-5,-1,-1
5,1,0,0,move1,capture,swap,0,move1,2-1,2-2,-1,-1
6,0,0,0,mobilize,capture,swap,0,mobilize,5-5,5-6,-1,-1
7,1,0,0,mobilize,capture,swap,0,mobilize,2-2,3-2,4-1,4-2
8,0,0,0,capture,capture,swap,0,capture,2-6,3-6,5-6,5-5
9,1,0,0,capture,capture,capture,2,capture,3-2,3-5,-1,-1
10,0,0,3,capture,capture,move2,2,move2,3-2,4-2,-1,-1
11,1,0,3,capture,capture,mobilize,2,mobilize,3-5,4-5,-1,-1
12,0,0,6,capture,capture,move2,2,move2,3-6,2-6,3-2,3-3
13,1,0,6,capture,capture,move2,2,move2,4-5,4-4,-1,-1
14,0,0,9,capture,capture,capture,2,capture,2-6,3-5,-1,-1
15,1,0,9,capture,capture,capture,-1,None,-1,-1,-1,-1
16,0,0,9,swap,move1,move2,-1,None,-1,-1,-1,-1
17,1,0,9,swap,move2,move2,1,move2,4-4,3-4,-1,-1
18,0,0,13,swap,capture,move2,1,capture,5-5,5-3,-1,-1
19,1,0,13,move1,capture,move2,0,move1,3-4,3-5,-1,-1
20,0,0,20,move1,move2,move2,1,move2,3-4,3-5,-1,-1
21,1,0,20,move1,move2,swap,2,swap,4-0,4-1,-1,-1
22,0,0,24,move1,move1,swap,1,move1,3-4,3-6,-1,-1
23,1,3,24,move1,move1,move1,2,move1,4-1,3-3,-1,-1
24,0,3,25,move1,swap,move1,1,swap,4-1,4-2,-1,-1
25,1,4,25,move1,move2,move1,1,move2,3-3,5-3,-1,-1
26,0,4,28,move1,mobilize,move1,1,mobilize,4-2,2-2,-1,-1
27,1,5,28,capture,mobilize,move1,0,capture,3-0,4-0,-1,-1
28,0,5,31,capture,capture,move1,1,capture,3-6,4-6,2-2,3-2
29,1,5,31,capture,capture,move1,2,move1,5-3,5-2,-1,-1
30,0,5,34,capture,capture,mobilize,2,mobilize,4-6,3-6,-1,-1
31,1,6,34,capture,capture,move1,2,move1,5-2,5-3,2-0,2-1
32,0,6,37,capture,capture,move1,2,move1,3-2,4-2,-1,-1
33,1,6,37,capture,capture,swap,2,swap,5-3,5-4,-1,-1
34,0,6,40,capture,capture,capture,2,capture,4-2,4-0,-1,-1
35,1,6,40,capture,capture,capture,-1,None,-1,-1,-1,-1
36,0,6,40,mobilize,swap,swap,-1,None,-1,-1,-1,-1
37,1,9,40,mobilize,swap,mobilize,2,mobilize,2-1,3-3,-1,-1
38,0,9,43,mobilize,capture,mobilize,1,capture,3-6,3-3,-1,-1
39,1,10,43,swap,capture,mobilize,0,swap,5-4,5-3,3-6,2-6
40,0,10,46,move1,capture,mobilize,0,move1,4-0,4-2,-1,-1
41,1,10,46,move1,capture,move2,2,move2,5-3,5-4,2-6,2-5
42,0,10,50,move1,capture,mobilize,2,mobilize,4-2,5-3,-1,-1
43,1,10,50,move2,capture,mobilize,0,move2,2-5,2-4,-1,-1
44,0,10,54,move1,capture,mobilize,0,move1,2-1,1-1,-1,-1
45,1,10,54,move1,capture,move1,2,move1,4-0,5-0,5-4,5-5
46,0,10,58,move1,capture,capture,2,capture,1-1,1-2,-1,-1
47,1,10,58,move2,capture,capture,0,move2,5-5,5-4,-1,-1
48,0,10,65,move2,move2,capture,1,move2,5-3,5-4,-1,-1
49,1,10,65,move2,move2,capture,0,move2,5-0,4-0,-1,-1
50,0,10,70,mobilize,move2,capture,0,mobilize,1-2,1-3,-1,-1
