turn,player,score_a,score_b,card_0,card_1,card_2,action,card_drawn,src_0,dst_0,src_1,dst_1
0,0,0,0,capture,swap,move2,-1,None,-1,-1,-1,-1
1,1,1,0,capture,swap,move2,2,move2,2-0,2-2,-1,-1
2,0,1,0,capture,swap,capture,2,capture,1-4,2-3,-1,-1
3,1,5,0,move1,swap,capture,0,move1,2-2,2-3,-1,-1
4,0,5,0,move1,swap,capture,0,move1,1-4,1-3,-1,-1
5,1,6,0,swap,swap,capture,0,swap,1-0,2-0,-1,-1
6,0,6,1,capture,swap,capture,0,capture,3-4,2-2,-1,-1
7,1,9,1,move2,swap,capture,0,move2,3-4,2-4,-1,-1
8,0,9,2,move2,swap,capture,0,move2,1-4,2-3,-1,-1
9,1,10,2,move2,mobilize,capture,1,mobilize,3-4,2-2,-1,-1
