turn,player,score_a,score_b,card_0,card_1,card_2,action,card_drawn,src_0,dst_0,src_1,dst_1
0,0,0,0,move1,mobilize,move2,-1,None,-1,-1,-1,-1
1,1,1,0,move1,mobilize,mobilize,2,mobilize,2-0,2-2,-1,-1
2,0,1,0,move1,move1,mobilize,1,move1,1-4,1-3,3-4,3-3
3,1,2,0,move1,move1,move1,2,move1,1-0,1-1,3-0,3-1
4,0,2,0,move1,move1,move1,0,move1,3-3,2-3,-1,-1
5,1,3,0,capture,move1,move1,0,capture,1-1,2-1,-1,-1
6,0,3,3,capture,move1,move1,0,capture,2-3,2-2,-1,-1
7,1,4,3,capture,mobilize,move1,1,mobilize,2-1,2-2,-1,-1
8,0,4,6,capture,mobilize,move1,0,capture,2-3,2-2,-1,-1
9,1,4,6,capture,swap,move1,1,swap,2-0,2-1,1-0,1-1
10,0,4,9,move1,swap,move1,0,move1,2-3,2-1,2-4,-1
11,1,4,9,move1,swap,move1,0,move1,1-1,1-2,-1,-1
12,0,4,9,move1,capture,move1,1,capture,2-4,1-2,-1,-1
13,1,7,9,move1,move1,move1,1,move1,2-4,2-3,-1,-1
14,0,7,10,move2,move1,move1,0,move2,1-2,2-2,-1,-1
15,1,7,10,capture,move1,move1,0,capture,1-0,1-2,-1,-1
16,0,7,14,move2,move1,move1,0,move2,1-3,1-2,-1,-1
17,1,7,14,swap,move1,move1,0,swap,1-0,1-2,-1,-1
18,0,7,14,mobilize,move1,move1,0,mobilize,2-2,2-4,-1,-1
19,1,8,14,mobilize,mobilize,move1,1,mobilize,3-1,2-1,-1,-1
20,0,8,14,mobilize,mobilize,move2,2,move2,2-4,2-3,-1,-1
21,1,9,14,mobilize,mobilize,move1,2,move1,1-2,1-1,-1,-1
22,0,9,14,mobilize,mobilize,move2,2,move2,1-4,2-4,-1,-1
23,1,10,14,mobilize,mobilize,swap,2,swap,1-1,2-0,-1,-1
24,0,10,14,mobilize,mobilize,move2,2,move2,2-4,2-1,-1,-1
25,1,11,14,mobilize,mobilize,swap,2,swap,2-0,1-1,-1,-1
26,0,11,15,mobilize,mobilize,move1,2,move1,2-1,2-2,-1,-1
27,1,11,15,move2,mobilize,move1,0,move2,1-1,1-2,2-1,2-0
28,0,11,16,move1,mobilize,move1,0,move1,1-3,1-4,-1,-1
29,1,11,16,capture,mobilize,move1,0,capture,2-0,2-1,-1,-1
30,0,11,20,swap,mobilize,move1,0,swap,2-2,1-2,-1,-1
