turn,player,score_a,score_b,card_0,card_1,card_2,action,card_drawn,src_0,dst_0,src_1,dst_1
0,0,0,0,move1,capture,mobilize,-1,None,-1,-1,-1,-1
1,1,0,0,mobilize,capture,mobilize,0,mobilize,3-0,3-1,-1,-1
2,0,0,0,move1,capture,mobilize,0,move1,2-6,2-5,4-6,4-5
3,1,0,0,swap,capture,mobilize,0,swap,3-1,3-2,-1,-1
4,0,0,0,swap,capture,move1,2,move1,2-5,1-5,4-5,3-5
5,1,3,0,swap,capture,move1,2,move1,3-2,3-3,-1,-1
6,0,3,3,mobilize,capture,move1,0,mobilize,3-5,3-3,-1,-1
7,1,6,3,mobilize,mobilize,move1,1,mobilize,3-5,3-6,-1,-1
8,0,6,6,capture,mobilize,move1,0,capture,1-5,0-5,2-6,2-5
9,1,9,6,capture,mobilize,move1,0,capture,3-5,2-5,-1,-1
10,0,9,9,capture,move2,move1,1,move2,0-5,1-5,2-6,3-6
11,1,12,9,mobilize,move2,move1,0,mobilize,3-5,3-6,-1,-1
