turn,player,score_a,score_b,card_0,card_1,card_2,action,card_drawn,src_0,dst_0,src_1,dst_1
0,0,0,0,move1,mobilize,move2,-1,None,-1,-1,-1,-1
1,1,0,0,move1,mobilize,mobilize,2,mobilize,2-0,3-1,-1,-1
2,0,0,0,move1,mobilize,mobilize,0,move1,3-6,3-5,-1,-1
3,1,0,0,move1,move1,mobilize,1,move1,3-1,3-2,4-0,4-1
4,0,0,0,move1,move1,mobilize,0,move1,3-5,3-4,-1,-1
5,1,3,0,move1,move1,capture,2,capture,3-2,3-3,4-1,3-1
6,0,3,3,move1,move1,capture,2,capture,3-4,3-3,-1,-1
7,1,6,3,move1,move1,mobilize,2,mobilize,3-1,3-4,3-0,-1
8,0,6,3,capture,move1,mobilize,0,capture,3-6,3-5,-1,-1
9,1,6,3,capture,swap,mobilize,1,swap,2-0,2-1,-1,-1
10,0,6,3,capture,swap,move1,2,move1,2-6,2-5,3-5,3-4
11,1,9,3,move1,swap,move1,0,move1,3-1,3-4,3-0,-1
12,0,9,3,capture,swap,move1,0,capture,2-5,2-4,-1,-1
13,1,9,3,capture,swap,move1,2,move1,3-0,2-0,-1,-1
14,0,9,3,capture,swap,move2,2,move2,2-4,1-4,-1,-1
15,1,12,3,capture,swap,capture,2,capture,3-1,3-3,-1,-1
16,0,12,6,capture,move2,capture,1,move2,1-4,3-3,-1,-1
17,1,13,6,capture,swap,capture,1,swap,1-4,1-3,-1,-1
18,0,13,7,capture,mobilize,capture,1,mobilize,3-3,1-3,-1,-1
19,1,16,7,capture,mobilize,capture,1,mobilize,2-1,1-1,2-0,1-0
20,0,16,8,capture,move2,capture,1,move2,2-6,2-5,4-6,4-5
21,1,22,8,move1,move2,capture,0,move1,1-1,1-3,1-0,-1
