turn,player,score_a,score_b,card_0,card_1,card_2,action,card_drawn,src_0,dst_0,src_1,dst_1
0,0,0,0,capture,swap,move2,-1,None,-1,-1,-1,-1
1,1,4,0,capture,swap,move2,2,move2,3-1,3-3,-1,-1
2,0,4,0,capture,swap,capture,2,capture,5-4,5-3,-1,-1
3,1,8,0,capture,move1,capture,1,move1,1-2,1-4,-1,-1
4,0,8,0,capture,move1,capture,1,move1,1-2,1-3,-1,-1
5,1,15,0,capture,move1,swap,2,swap,5-2,5-3,-1,-1
6,0,15,0,capture,move1,capture,2,capture,1-3,1-4,-1,-1
7,1,22,0,capture,move1,move2,2,move2,1-3,1-4,-1,-1
8,0,22,0,capture,move2,move2,1,move2,5-4,6-4,-1,-1
9,1,26,0,capture,move2,mobilize,2,mobilize,1-3,2-2,-1,-1
10,0,26,0,capture,move2,mobilize,2,mobilize,3-5,3-6,1-4,0-4
11,1,30,0,capture,move1,mobilize,1,move1,2-2,2-3,-1,-1
12,0,30,0,capture,move1,move1,2,move1,6-4,6-5,0-4,0-3
13,1,37,0,capture,move1,move1,0,capture,2-3,0-3,3-3,-1
14,0,37,0,capture,move1,move1,1,move1,3-6,4-6,-1,-1
15,1,41,0,capture,move1,move2,2,move2,5-2,5-3,-1,-1
